Time,Temperature,Humidity,RPM,Vibrations,Pressure,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Status
2020-01-01 00:00:00,31.11716,74.1715,72.0,16.81,76,0.7912249411764659,203.79342571428572,0.5829745387453874,799.1016833333333,7.149642599999999,15.842287124999999,0
2020-01-01 00:01:00,31.11716,74.1715,72.0,16.81,76,0.7912249411764659,203.79342571428572,0.5829745387453874,799.1016833333333,7.149642599999999,15.842287124999999,0
2020-01-01 00:02:00,32.08894,74.0803,72.0,17.08,76,0.8039877647058824,204.41188571428572,0.5755003690036901,834.8977000000001,7.0897286,15.7397428125,0
2020-01-01 00:03:00,31.6722099999999,73.9272,72.0,15.79,76,0.7432597647058823,204.36399428571426,0.5755003690036901,805.4679500000001,7.1353746,15.731202374999999,0
2020-01-01 00:04:00,31.95202,73.7603,72.0,16.84,76,0.7923910588235294,203.9478342857143,0.5840424354243542,822.1426500000001,7.092582199999999,15.77392818749988,0
